ID_Transacao,Data,Valor_Compra,Industria,Tipo_Compra,Qtd_Parcelas,Wallet,Cliente_ID,ID_Cartao,Input_Mode,Input_Mode_Code,Crossborder,Contactless,Autorizado
109292,2024-02-08 23:11:25,1111.94,Tecnologia,CP,2.0,,6250,40852124,PayPass,51,,,Sim
109293,2024-11-24 17:01:38,1681.62,Tecnologia,CNP,,,6483,19858329,Phone Order,35,,,Sim
109294,2024-10-05 06:32:56,1917.58,Saúde,CP,12.0,,4957,80210939,Swiped,59,,1.0,Sim
109295,2024-12-06 03:40:10,489.69,Tecnologia,CP,,,6127,57577312,Chip,54,,,Não
109296,2024-06-20 19:05:00,628.3,Alimentação,CP,6.0,,9972,52432344,Chip,54,,,Sim
109297,2024-07-25 22:50:13,1458.03,Educação,CP,,Google Pay,4615,36619551,Chip,54,,0.0,Sim
109298,2024-12-13 05:20:15,230.76,Tecnologia,CP,,,6867,18339727,PayPass,51,,0.0,Sim
109299,2024-01-15 22:29:02,1695.65,Alimentação,CP,,,9099,64532384,Chip,54,,,Sim
109300,2024-05-24 17:22:17,4341.49,Educação,CP,,,9585,36750655,Chip,54,,,Sim
109301,2024-11-10 19:15:21,6.47,Tecnologia,CP,11.0,,5597,20453897,Swiped,59,,,Sim
109302,2024-08-03 12:31:50,1658.61,Varejo,CNP,,,5259,64368276,MasterPass,39,,,Sim
109303,2024-03-03 09:26:43,2627.79,Tecnologia,CP,,,6362,83437159,Chip,54,,,Sim
109304,2024-02-16 22:42:42,3209.25,Alimentação,CNP,,,6310,80280742,eCommerce,38,,,Sim
109305,2024-04-28 04:17:07,4.93,Alimentação,CP,1.0,,3366,79141462,Swiped,59,,,Sim
109306,2024-07-01 02:24:11,342.26,Educação,CP,1.0,,9228,12534993,Chip,54,,,Sim
109307,2024-08-19 04:32:03,120.49,Saúde,CNP,,,5426,51686638,Mail Order,32,,,Sim
109308,2024-08-29 01:15:35,1425.96,Varejo,CP,,Google Pay,6883,91691932,Swiped,59,,,Sim
109309,2024-02-23 10:12:20,221.0,Varejo,CP,,,6749,31306566,Swiped,59,,,Sim
109310,2024-08-19 14:13:47,618.93,Varejo,CP,,Apple Pay,7502,29244880,PayPass,51,,,Sim
109311,2024-07-09 03:15:21,3261.74,Varejo,CP,,Samsung Pay,1902,43958243,Swiped,59,,0.0,Sim
109312,2024-12-09 21:56:38,30.51,Tecnologia,CP,,,3894,99221435,PayPass,51,,,Sim
109313,2024-09-10 10:43:11,1006.24,Entretenimento,CP,,,5594,54178669,Swiped,59,,,Sim
109314,2024-11-01 13:44:04,113.91,Varejo,CNP,,,8632,61752014,Phone Order,35,,,Sim
109315,2024-10-25 04:38:34,2989.68,Varejo,CP,12.0,Samsung Pay,6362,91927309,Swiped,59,,,Sim
109316,2024-02-04 17:48:11,1224.21,Entretenimento,CP,10.0,,9967,16895138,Chip,54,,1.0,Sim
109317,2024-02-13 06:01:09,928.33,Alimentação,CP,,Apple Pay,1555,27269277,Chip,54,,,Sim
109318,2024-11-09 20:14:52,386.81,Tecnologia,CP,12.0,,5789,16377293,PayPass,51,,,Sim
109319,2024-08-26 00:34:20,402.83,Tecnologia,CNP,,,9043,76239364,eCommerce,38,,,Sim
109320,2024-04-26 00:54:22,580.25,Varejo,CP,,,8952,23348892,Chip,54,,1.0,Sim
109321,2024-10-07 04:17:20,95.65,Varejo,CP,2.0,,7064,10528116,PayPass,51,,,Sim
109322,2024-12-01 07:44:32,412.84,Tecnologia,CP,,,7929,88100506,Chip,54,,,Sim
109323,2024-05-02 00:51:34,2858.6,Entretenimento,CP,,,6135,26426773,Swiped,59,,,Sim
109324,2024-10-20 19:38:44,38.49,Tecnologia,CP,7.0,,6483,19858329,Swiped,59,,1.0,Sim
109325,2024-10-06 08:56:09,660.41,Tecnologia,CP,11.0,,9752,74166842,Chip,54,,,Sim
109326,2024-02-22 04:12:55,2411.77,Varejo,CP,8.0,,2332,47126712,Swiped,59,,0.0,Sim
109327,2024-09-05 06:17:56,155.21,Alimentação,CP,4.0,Google Pay,8223,38037665,Chip,54,,0.0,Sim
109328,2024-03-11 13:01:29,949.82,Alimentação,CP,5.0,,6886,22652601,Chip,54,,,Sim
109329,2024-08-13 03:51:16,2474.88,Saúde,CNP,,,3970,39183150,Mail Order,32,,,Sim
109330,2024-07-27 17:02:00,100.82,Varejo,CP,8.0,,2917,87671686,PayPass,51,,,Sim
109331,2024-04-07 15:31:01,874.14,Entretenimento,CP,,,7172,76539337,Chip,54,,,Sim
109332,2024-10-23 21:17:01,909.92,Varejo,CP,3.0,,1209,70096025,Chip,54,,,Sim
109333,2024-12-30 08:59:26,2842.88,Saúde,CP,,,3067,63477868,Swiped,59,,,Sim
109334,2024-04-27 09:50:04,3741.17,Tecnologia,CNP,,,8145,21585503,Mail Order,32,0.0,,Sim
109335,2024-07-17 11:02:13,2947.08,Tecnologia,CP,,,7840,87090171,PayPass,51,,,Sim
109336,2024-10-06 10:02:25,761.33,Alimentação,CP,5.0,Google Pay,1475,23269369,PayPass,51,,1.0,Sim
109337,2024-05-27 00:20:37,449.88,Varejo,CNP,,,1728,14178682,Mail Order,32,,,Sim
109338,2024-11-01 12:14:32,700.73,Varejo,CNP,,,1263,38679160,Recurring,36,,,Sim
109339,2024-02-27 21:28:46,3119.63,Varejo,CNP,,,3413,96106801,Mail Order,32,,,Sim
109340,2024-06-10 16:18:24,1674.8,Varejo,CP,,,4335,48542088,Swiped,59,,1.0,Sim
109341,2024-04-22 05:36:11,3237.57,Entretenimento,CNP,,,9257,72884472,eCommerce,38,,,Sim
109342,2024-10-30 12:48:48,933.19,Alimentação,CP,,,8427,90533319,Chip,54,,,Sim
109343,2024-12-11 23:32:28,1747.25,Varejo,CNP,,,7917,62089600,MasterPass,39,,,Sim
109344,2024-02-25 00:01:46,2561.4,Tecnologia,CNP,,,1519,86213772,MasterPass,39,,,Sim
109345,2024-11-14 18:22:42,1737.03,Alimentação,CP,,,1211,42163389,PayPass,51,,1.0,Sim
109346,2024-11-13 14:18:05,24.22,Varejo,CP,11.0,,4286,91031815,Chip,54,,,Sim
109347,2024-10-11 17:02:23,1531.52,Educação,CNP,,,7655,27349588,Mail Order,32,,,Sim
109348,2024-06-26 02:05:27,1528.1,Varejo,CP,,,2479,82351856,PayPass,51,,,Sim
109349,2024-01-11 23:36:32,633.82,Tecnologia,CNP,,,9967,48260933,Recurring,36,,,Sim
109350,2024-11-21 01:58:38,439.92,Alimentação,CNP,,,6768,43168524,MasterPass,39,,,Sim
109351,2024-03-13 12:40:21,2992.61,Tecnologia,CP,,,2469,23851608,Swiped,59,,,Sim
109352,2024-05-20 00:31:13,3193.68,Varejo,CP,2.0,,8467,87927816,Swiped,59,,,Sim
109353,2024-01-30 18:12:38,3924.16,Alimentação,CP,,,5984,43131886,PayPass,51,,,Sim
109354,2024-03-11 21:38:57,608.01,Educação,CP,,Google Pay,4479,68444759,Chip,54,,0.0,Sim
109355,2024-01-16 21:47:53,153.09,Alimentação,CP,,,1649,78358971,Swiped,59,,,Sim
109356,2024-12-26 13:30:04,483.04,Varejo,CP,,Google Pay,3458,37652910,Swiped,59,,,Sim
109357,2024-10-19 15:46:26,813.28,Tecnologia,CP,,,3998,82335844,Swiped,59,,,Sim
109358,2024-04-22 06:52:14,2611.73,Varejo,CNP,,,4716,56491773,Phone Order,35,,,Sim
109359,2024-11-29 22:58:50,198.16,Tecnologia,CNP,,,7375,39481423,Recurring,36,,,Sim
109360,2024-05-16 23:50:14,2965.27,Tecnologia,CP,,,8303,56452118,Swiped,59,,,Sim
109361,2024-10-04 02:00:12,300.65,Varejo,CNP,,,9024,30222337,Phone Order,35,,,Sim
109362,2024-12-23 09:53:18,1139.94,Varejo,CP,,,7297,62236083,PayPass,51,,,Sim
109363,2024-11-29 09:38:25,859.17,Tecnologia,CP,,Samsung Pay,4290,73317554,PayPass,51,,,Sim
109364,2024-11-01 00:23:01,3734.06,Varejo,CP,,,9224,41305921,Chip,54,,,Sim
109365,2024-04-11 17:02:13,1082.36,Varejo,CNP,,,5571,79783917,eCommerce,38,,,Sim
109366,2024-12-28 23:56:32,642.33,Varejo,CP,11.0,,5051,15190282,Chip,54,,,Sim
109367,2024-08-01 21:39:10,862.71,Alimentação,CNP,,,6325,82352838,MasterPass,39,,,Sim
109368,2024-06-24 00:38:02,1464.12,Varejo,CNP,,,3785,61676141,Recurring,36,,,Sim
109369,2024-10-03 15:51:12,291.57,Alimentação,CP,,,4146,20094373,Swiped,59,,,Sim
109370,2024-09-15 09:40:41,1082.6,Varejo,CP,,,5274,53105879,Swiped,59,,0.0,Sim
109371,2024-12-11 03:42:49,762.14,Varejo,CP,,,5629,63261749,Chip,54,,0.0,Sim
109372,2024-02-05 21:41:37,2619.05,Varejo,CNP,,,2001,40024974,Recurring,36,,,Sim
109373,2024-03-12 13:48:47,5286.56,Varejo,CP,,,6582,32755316,Swiped,59,,,Sim
109374,2024-10-19 20:42:05,381.41,Tecnologia,CNP,,,5043,69447109,Mail Order,32,,,Sim
109375,2024-09-11 05:37:12,1472.36,Alimentação,CNP,,,1672,90238471,MasterPass,39,1.0,,Sim
109376,2024-04-12 18:16:43,5342.58,Tecnologia,CP,,Apple Pay,5237,82854224,Chip,54,,,Sim
109377,2024-08-13 03:41:20,3744.44,Tecnologia,CP,,,2403,51131079,PayPass,51,,,Sim
109378,2024-11-27 22:25:50,356.49,Varejo,CP,3.0,Google Pay,8921,87287458,Chip,54,,,Sim
109379,2024-07-18 09:33:40,4215.63,Varejo,CP,,,6301,93824702,Chip,54,,1.0,Sim
109380,2024-10-20 16:56:46,2186.1,Varejo,CP,,Samsung Pay,3671,86017265,Chip,54,,1.0,Sim
109381,2024-03-23 16:00:50,322.81,Alimentação,CP,,,7481,81700553,PayPass,51,,,Sim
109382,2024-12-06 04:29:40,676.6,Tecnologia,CNP,,,5911,56977047,Mail Order,32,,,Sim
109383,2024-11-28 20:02:33,414.49,Varejo,CP,,Samsung Pay,1196,31046693,Swiped,59,,1.0,Sim
109384,2024-12-13 11:32:12,4530.01,Varejo,CNP,,,7646,87942083,Recurring,36,,,Sim
109385,2024-01-12 14:33:31,1008.43,Varejo,CP,,,7803,14572355,Chip,54,,0.0,Sim
109386,2024-12-16 02:09:25,629.89,Tecnologia,CP,,,2899,15867118,Swiped,59,,,Sim
109387,2024-09-04 01:08:15,2849.6,Entretenimento,CP,11.0,,3067,48869970,Swiped,59,,,Sim
109388,2024-08-23 16:15:20,772.24,Tecnologia,CP,,Apple Pay,5865,40116821,Swiped,59,,,Sim
109389,2024-08-09 05:35:25,2150.97,Varejo,CNP,,,4716,56491773,Mail Order,32,,,Sim
109390,2024-11-13 07:10:50,630.46,Saúde,CNP,,,8417,51247962,MasterPass,39,,,Sim
109391,2024-03-21 13:40:02,258.64,Varejo,CP,12.0,Samsung Pay,6979,45922558,PayPass,51,,1.0,Sim
109392,2024-09-18 13:55:59,1344.05,Alimentação,CP,11.0,Apple Pay,6605,34002133,PayPass,51,,1.0,Sim
109393,2024-10-28 11:57:19,1476.16,Saúde,CP,9.0,,9227,65761546,PayPass,51,,,Sim
109394,2024-11-13 19:04:34,286.69,Varejo,CP,,,6301,93824702,PayPass,51,,,Sim
109395,2024-10-24 02:59:59,2783.45,Varejo,CP,3.0,,9494,25625043,Swiped,59,,,Sim
109396,2024-03-01 13:55:52,29.56,Tecnologia,CP,,,1729,86873398,Chip,54,,0.0,Sim
109397,2024-09-19 16:37:35,558.98,Varejo,CP,7.0,,3279,66473288,PayPass,51,,,Sim
109398,2024-08-07 16:16:43,634.69,Saúde,CP,,,2630,32253137,Chip,54,,0.0,Sim
109399,2024-10-10 05:30:35,891.55,Varejo,CP,5.0,,8178,37775989,Swiped,59,,,Sim
109400,2024-06-02 15:12:06,1264.23,Saúde,CP,,Samsung Pay,7339,65438044,Swiped,59,,1.0,Sim
109401,2024-11-16 03:32:41,1666.27,Varejo,CP,,,9259,88068152,PayPass,51,,1.0,Sim
109402,2024-10-21 15:41:56,2318.35,Varejo,CP,,,9189,42980122,Swiped,59,,1.0,Sim
109403,2024-11-02 12:53:04,893.35,Alimentação,CP,,Samsung Pay,2334,46144523,Swiped,59,,1.0,Sim
109404,2024-09-10 19:19:57,516.91,Tecnologia,CP,,,3843,40064367,Swiped,59,,,Sim
109405,2024-09-13 17:03:50,1501.18,Varejo,CP,,,8528,12632306,Swiped,59,,,Sim
109406,2024-05-10 09:34:20,3360.24,Varejo,CP,11.0,,6485,92998626,PayPass,51,,1.0,Sim
109407,2024-06-16 12:46:32,5163.16,Alimentação,CP,7.0,,6024,35272797,Chip,54,,,Sim
109408,2024-07-19 23:48:51,460.12,Saúde,CNP,,,3443,35485633,Mail Order,32,,,Sim
109409,2024-10-16 04:31:06,1044.19,Alimentação,CNP,,,7423,98725613,eCommerce,38,,,Sim
109410,2024-02-03 23:30:59,758.93,Varejo,CP,,,4711,26305781,Chip,54,,1.0,Sim
109411,2024-05-12 02:34:25,826.74,Varejo,CP,5.0,,9794,98139275,PayPass,51,,,Sim
109412,2024-01-18 06:51:45,2721.45,Varejo,CNP,,,6408,85236738,eCommerce,38,,,Sim
109413,2024-09-23 16:52:25,1420.12,Saúde,CP,,,8522,67735522,PayPass,51,,,Sim
109414,2024-10-25 14:09:57,1780.45,Saúde,CNP,,,4392,57384572,MasterPass,39,0.0,,Sim
109415,2024-04-29 20:35:30,979.51,Alimentação,CP,8.0,,8987,74336361,PayPass,51,,0.0,Sim
109416,2024-03-27 10:12:13,3321.95,Varejo,CNP,,,8835,72379155,Mail Order,32,1.0,,Sim
109417,2024-03-06 21:23:15,1449.39,Varejo,CP,,,1350,62809263,PayPass,51,,,Não
109418,2024-03-01 06:56:02,509.93,Varejo,CP,12.0,,2052,60580226,Swiped,59,,,Sim
109419,2024-02-12 11:42:57,1844.47,Alimentação,CP,1.0,,9000,55492753,Swiped,59,,,Sim
109420,2024-07-08 17:27:47,1730.12,Varejo,CNP,,,1311,30580128,eCommerce,38,,,Sim
109421,2024-04-15 21:19:33,5033.43,Varejo,CNP,,,3418,72735277,eCommerce,38,,,Sim
109422,2024-07-15 11:25:13,824.83,Alimentação,CP,11.0,,2724,15268017,Chip,54,,,Sim
109423,2024-08-11 19:37:35,38.15,Varejo,CNP,,,1321,97765146,MasterPass,39,,,Sim
109424,2024-12-29 03:57:19,1038.66,Entretenimento,CP,,,1606,16792935,Swiped,59,,,Sim
109425,2024-05-07 08:00:42,267.11,Entretenimento,CNP,,,7396,74272822,Recurring,36,,,Sim
109426,2024-03-02 09:02:41,42.6,Educação,CP,2.0,,1586,18639611,Swiped,59,,,Sim
109427,2024-03-04 02:27:50,1921.23,Tecnologia,CNP,,,8137,83901468,Phone Order,35,,,Sim
109428,2024-05-29 01:52:00,1627.74,Varejo,CNP,,,7440,58316439,Mail Order,32,,,Sim
109429,2024-01-01 10:52:25,4147.07,Varejo,CP,,Samsung Pay,2047,90639154,Chip,54,,,Sim
109430,2024-08-03 13:49:42,227.9,Saúde,CNP,,,1209,70096025,Mail Order,32,,,Sim
109431,2024-09-01 03:06:09,725.98,Alimentação,CP,,,1191,11424087,PayPass,51,,,Sim
109432,2024-11-12 05:37:04,1288.33,Alimentação,CNP,,,6500,68190492,eCommerce,38,0.0,,Sim
109433,2024-08-09 12:57:00,4155.86,Educação,CP,,,9130,40656702,Chip,54,,,Sim
109434,2024-08-30 11:39:21,154.13,Tecnologia,CNP,,,9907,48607717,Mail Order,32,,,Sim
109435,2024-05-09 04:52:37,3717.83,Varejo,CP,,,8564,76273510,Swiped,59,,,Sim
109436,2024-12-29 02:54:39,574.03,Alimentação,CNP,,,5531,23087282,Phone Order,35,1.0,,Sim
109437,2024-05-08 09:19:52,79.3,Alimentação,CP,3.0,,7068,70179811,Chip,54,,0.0,Sim
109438,2024-07-12 02:11:14,786.66,Alimentação,CNP,,,4716,56491773,Phone Order,35,0.0,,Sim
109439,2024-11-04 02:18:17,3499.03,Tecnologia,CNP,,,2855,36203043,eCommerce,38,,,Sim
109440,2024-08-23 01:25:31,37.3,Alimentação,CNP,,,7481,90324943,Phone Order,35,,,Sim
109441,2024-06-21 20:24:01,388.81,Tecnologia,CP,,Samsung Pay,7624,95710897,PayPass,51,,,Sim
109442,2024-05-15 21:31:33,2036.79,Varejo,CNP,,,9895,24694747,MasterPass,39,,,Sim
109443,2024-09-28 09:37:05,19.61,Alimentação,CNP,,,2931,51677139,eCommerce,38,,,Sim
109444,2024-10-09 17:13:30,2381.96,Alimentação,CNP,,,4144,73233399,Phone Order,35,,,Sim
109445,2024-12-02 11:46:55,3961.98,Alimentação,CP,,,5526,76332455,Swiped,59,,0.0,Sim
109446,2024-01-28 09:43:30,776.14,Varejo,CP,,,1728,96231753,PayPass,51,,,Sim
109447,2024-02-27 12:38:55,622.68,Varejo,CP,,,4067,69246559,PayPass,51,,,Sim
109448,2024-12-25 18:51:04,763.01,Alimentação,CP,,,3055,70759805,Chip,54,,,Sim
109449,2024-08-19 14:14:51,2039.29,Tecnologia,CP,,Apple Pay,3641,20490611,Swiped,59,,,Sim
109450,2024-04-24 00:17:48,70.77,Varejo,CNP,,,6510,33759949,MasterPass,39,1.0,,Sim
109451,2024-12-18 11:21:37,1116.54,Entretenimento,CNP,,,7803,14572355,Mail Order,32,,,Sim
109452,2024-07-14 16:54:13,3618.55,Tecnologia,CP,1.0,,9648,82674620,Chip,54,,,Sim
109453,2024-05-04 05:41:07,1930.67,Varejo,CNP,,,9489,43230748,Mail Order,32,,,Sim
109454,2024-09-01 15:52:19,3069.43,Alimentação,CP,10.0,,9585,36750655,Chip,54,,,Sim
109455,2024-06-19 10:15:13,582.56,Alimentação,CP,,Samsung Pay,5733,59356541,Swiped,59,,,Sim
109456,2024-04-10 13:45:00,1972.01,Varejo,CP,10.0,Apple Pay,2084,55641936,Chip,54,,,Sim
109457,2024-08-06 10:04:42,500.25,Varejo,CNP,,,1793,42449019,Mail Order,32,,,Sim
109458,2024-02-07 03:41:55,3626.86,Tecnologia,CNP,,,8764,51712775,Phone Order,35,,,Sim
109459,2024-02-20 13:43:43,796.52,Alimentação,CP,,,3752,79167397,PayPass,51,,,Sim
109460,2024-04-18 01:25:21,3582.53,Saúde,CNP,,,1126,52089559,Mail Order,32,,,Sim
109461,2024-07-26 18:12:59,74.15,Varejo,CP,3.0,Apple Pay,6293,94596739,Chip,54,,,Sim
109462,2024-06-15 10:22:35,2832.18,Alimentação,CNP,,,3888,39104080,Recurring,36,,,Sim
109463,2024-05-18 22:34:37,258.43,Educação,CP,,,3067,63477868,PayPass,51,,1.0,Sim
109464,2024-09-22 10:26:16,3249.09,Tecnologia,CP,,,4362,12948273,Swiped,59,,0.0,Sim
109465,2024-05-03 07:28:49,3212.26,Entretenimento,CNP,,,2295,47429493,Phone Order,35,,,Sim
109466,2024-12-01 09:32:28,3448.85,Educação,CP,12.0,Google Pay,3055,70759805,PayPass,51,,1.0,Sim
109467,2024-08-05 17:15:23,2159.64,Alimentação,CP,,,7730,14485789,Swiped,59,,,Sim
109468,2024-10-02 20:02:36,232.34,Saúde,CP,1.0,,9144,31798207,Chip,54,,,Sim
109469,2024-09-24 08:33:52,1924.27,Alimentação,CP,9.0,Samsung Pay,7809,30493022,PayPass,51,,0.0,Sim
109470,2024-07-08 01:14:40,20.54,Alimentação,CNP,,,8533,71574097,Recurring,36,,,Sim
109471,2024-03-02 07:11:26,572.57,Tecnologia,CP,,,6063,36554543,Chip,54,,,Sim
109472,2024-10-26 18:21:53,222.72,Varejo,CP,9.0,,8533,71574097,PayPass,51,,,Sim
109473,2024-08-29 15:00:21,3914.78,Educação,CP,2.0,,4481,83463942,Swiped,59,,1.0,Sim
109474,2024-04-23 23:43:51,618.57,Tecnologia,CP,,,3506,80829423,PayPass,51,,,Sim
109475,2024-08-11 04:14:00,533.57,Tecnologia,CNP,,,9130,40656702,Mail Order,32,,,Sim
109476,2024-12-10 11:18:50,1300.17,Alimentação,CP,8.0,,1664,65523313,PayPass,51,,,Sim
109477,2024-01-10 03:03:04,560.08,Entretenimento,CP,8.0,Apple Pay,5913,38636751,Chip,54,,,Sim
109478,2024-06-21 19:28:47,2989.25,Varejo,CP,,,5865,98226551,Swiped,59,,,Sim
109479,2024-05-02 01:27:28,965.65,Alimentação,CP,,,2542,81664217,PayPass,51,,,Sim
109480,2024-04-28 01:17:32,178.67,Varejo,CP,11.0,,8178,37775989,PayPass,51,,,Sim
109481,2024-07-22 03:06:35,3088.51,Tecnologia,CNP,,,9130,40656702,Mail Order,32,,,Sim
109482,2024-08-02 14:08:16,351.23,Varejo,CP,,,2984,63815387,Chip,54,,,Sim
109483,2024-10-18 01:54:37,1302.83,Varejo,CP,2.0,,9758,95877435,Swiped,59,,,Sim
109484,2024-04-10 18:31:16,36.88,Tecnologia,CP,7.0,,2916,85236701,Swiped,59,,,Sim
109485,2024-09-09 14:25:32,4127.03,Varejo,CP,5.0,,2932,33241651,Chip,54,,1.0,Sim
109486,2024-05-14 09:58:48,1245.78,Entretenimento,CP,6.0,,1275,59371958,PayPass,51,,,Sim
109487,2024-08-04 00:08:53,2282.45,Tecnologia,CP,9.0,,6094,76106312,PayPass,51,,,Sim
109488,2024-10-03 04:23:38,323.58,Varejo,CP,,,6987,59232899,PayPass,51,,0.0,Sim
109489,2024-03-27 09:35:10,1131.83,Educação,CP,,,8307,91855663,Swiped,59,,,Sim
109490,2024-03-14 19:59:27,1600.58,Varejo,CP,2.0,,1035,11601260,PayPass,51,,1.0,Sim
109491,2024-12-28 14:39:14,3122.07,Entretenimento,CNP,,,6621,79044360,MasterPass,39,,,Sim
109492,2024-08-10 14:22:33,2303.28,Entretenimento,CNP,,,1862,43604203,Mail Order,32,,,Sim
109493,2024-11-28 08:53:13,312.91,Saúde,CP,1.0,,4067,69246559,Chip,54,,,Sim
109494,2024-03-29 09:25:41,1878.26,Varejo,CP,,,1770,79171554,Chip,54,,,Sim
109495,2024-01-19 01:17:40,233.61,Tecnologia,CP,8.0,,1184,56540413,Swiped,59,,,Sim
109496,2024-02-01 04:03:59,511.43,Alimentação,CNP,,,2052,60580226,Phone Order,35,,,Sim
109497,2024-02-18 07:54:04,567.31,Tecnologia,CP,10.0,,1859,27773695,Chip,54,,,Sim
109498,2024-08-08 14:21:54,3172.85,Tecnologia,CP,,,3418,25576604,Swiped,59,,,Sim
109499,2024-08-03 01:48:41,112.58,Tecnologia,CNP,,,4716,56491773,Phone Order,35,,,Sim
109500,2024-03-19 23:10:03,71.49,Educação,CP,9.0,,8306,69814630,Swiped,59,,,Sim
109501,2024-10-22 17:41:22,2242.79,Saúde,CP,,,1522,93565340,PayPass,51,,0.0,Sim
109502,2024-11-15 20:32:44,2111.88,Alimentação,CP,1.0,,1211,42163389,Chip,54,,,Sim
109503,2024-07-11 10:29:52,632.1,Entretenimento,CNP,,,1668,26227918,Mail Order,32,,,Sim
109504,2024-09-01 20:23:16,1178.06,Alimentação,CP,,,3611,82528395,Swiped,59,,,Sim
109505,2024-10-10 17:22:48,2503.89,Varejo,CP,,,9648,82674620,PayPass,51,,,Sim
109506,2024-08-05 01:08:33,2252.49,Alimentação,CP,8.0,,4801,61944756,Chip,54,,1.0,Sim
109507,2024-04-05 20:43:14,1928.31,Tecnologia,CP,10.0,,9898,34030003,Swiped,59,,,Sim
109508,2024-06-15 00:15:56,1077.56,Varejo,CP,,,5483,15375642,PayPass,51,,,Sim
109509,2024-09-09 22:12:53,2442.04,Varejo,CP,,,3769,58925405,Swiped,59,,1.0,Sim
109510,2024-08-15 06:53:21,205.18,Tecnologia,CNP,,,5416,26776144,Recurring,36,,,Sim
109511,2024-04-09 23:30:31,1426.81,Varejo,CNP,,,7440,58316439,Recurring,36,,,Sim
109512,2024-06-26 16:05:12,2889.89,Alimentação,CP,,,1640,39782588,Swiped,59,,,Sim
109513,2024-06-28 05:42:49,387.69,Tecnologia,CP,,,4286,84889132,Chip,54,,,Sim
109514,2024-05-29 05:13:22,890.13,Varejo,CNP,,,6200,95103238,eCommerce,38,,,Sim
109515,2024-02-23 05:46:41,1106.63,Tecnologia,CNP,,,2976,50895895,Mail Order,32,,,Sim
109516,2024-01-07 18:44:02,856.09,Varejo,CNP,,,5005,32264725,Mail Order,32,,,Sim
109517,2024-05-29 07:24:16,694.99,Saúde,CNP,,,7381,16806640,eCommerce,38,,,Sim
109518,2024-09-04 02:02:16,542.19,Varejo,CNP,,,9440,99644155,Recurring,36,,,Sim
109519,2024-08-24 12:55:14,936.26,Varejo,CP,6.0,Apple Pay,3123,20572511,Swiped,59,,,Sim
109520,2024-05-25 10:49:10,916.37,Tecnologia,CNP,,,2608,66679545,Phone Order,35,,,Sim
109521,2024-02-09 06:01:37,3272.49,Varejo,CP,,Apple Pay,1697,58147052,Chip,54,,,Sim
109522,2024-11-23 08:39:26,3096.41,Tecnologia,CNP,,,3225,14877849,Phone Order,35,,,Sim
109523,2024-03-24 16:43:02,1795.27,Varejo,CP,,,3366,79141462,Chip,54,,,Sim
109524,2024-08-26 03:02:26,381.53,Entretenimento,CP,,,3736,67140918,Chip,54,,,Sim
109525,2024-09-07 17:53:00,1061.15,Tecnologia,CP,3.0,,1150,74012406,Chip,54,,,Sim
109526,2024-06-17 15:09:39,1394.45,Tecnologia,CNP,,,3194,69172892,eCommerce,38,,,Sim
109527,2024-03-06 13:16:13,531.84,Varejo,CNP,,,5813,66199791,Mail Order,32,,,Sim
109528,2024-11-20 09:54:14,112.85,Varejo,CP,6.0,Samsung Pay,5369,64692522,PayPass,51,,,Sim
109529,2024-08-11 10:28:10,3501.16,Varejo,CP,,,2238,17235590,PayPass,51,,,Sim
109530,2024-09-24 10:41:57,480.6,Varejo,CP,,,6514,67785853,Swiped,59,,,Sim
109531,2024-03-29 13:28:00,3302.21,Saúde,CP,,,6883,81056854,Swiped,59,,0.0,Sim
109532,2024-04-25 05:43:57,579.32,Educação,CP,,,9314,90029275,Swiped,59,,,Sim
109533,2024-10-18 14:26:29,1911.3,Saúde,CP,11.0,,1726,32642247,PayPass,51,,,Sim
109534,2024-09-27 02:34:04,1120.7,Alimentação,CP,,,2371,48186588,PayPass,51,,,Não
109535,2024-07-18 05:48:22,1286.68,Educação,CP,,,5384,36922021,Chip,54,,,Sim
109536,2024-06-16 08:20:08,3127.02,Tecnologia,CP,,,8484,75559425,PayPass,51,,,Sim
109537,2024-09-26 12:49:43,2494.15,Alimentação,CP,,,9725,50300048,Swiped,59,,,Sim
109538,2024-02-19 19:30:58,90.9,Entretenimento,CP,12.0,,6179,71073341,PayPass,51,,,Sim
109539,2024-03-17 05:12:11,4152.98,Tecnologia,CP,,,5005,32264725,Swiped,59,,1.0,Sim
109540,2024-08-04 06:30:33,1348.06,Varejo,CP,,,7565,79233124,PayPass,51,,,Sim
109541,2024-01-06 23:36:51,1991.83,Alimentação,CP,9.0,,8533,71574097,Chip,54,,,Sim
109542,2024-06-04 14:04:13,869.67,Varejo,CNP,,,4886,90986465,MasterPass,39,,,Sim
109543,2024-09-16 08:57:03,634.21,Alimentação,CP,,,5729,94868638,Swiped,59,,,Sim
109544,2024-11-03 13:05:07,1451.95,Varejo,CP,1.0,,7763,64914792,Chip,54,,,Sim
109545,2024-11-05 13:33:33,207.96,Educação,CP,,,3813,52879819,Swiped,59,,,Sim
109546,2024-11-18 01:24:56,157.27,Alimentação,CP,8.0,,4308,80415734,PayPass,51,,,Sim
109547,2024-02-24 20:25:41,65.62,Alimentação,CP,,,8940,70393165,PayPass,51,,0.0,Sim
109548,2024-09-13 04:51:53,2642.41,Saúde,CNP,,,2322,29177044,Phone Order,35,,,Sim
109549,2024-04-19 10:55:24,942.75,Alimentação,CNP,,,3456,81927775,Mail Order,32,,,Sim
